       1  T
    0.00000000000000    3.43056534294476    3.43056534294476
    3.43056534294476    0.00000000000000    3.43056534294476
    3.43056534294476    3.43056534294476    0.00000000000000
 29    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
       2  T
    0.00000000000000   13.72416999516490   13.72416999516490
   13.72416999516490    0.00000000000000   13.72416999516490
   13.72416999516490   13.72416999516490    0.00000000000000
 29    0.0000000000    0.0133622534    0.0133622534    0.0000000000    0.0000000000   -0.0000000221   -0.0009035788   -0.0009035747
 29    0.0000000000    3.4310434437    3.4310434437    0.0000000000    0.0000000000   -0.0000000751    0.0002427972    0.0002426836
 29   13.7241699952   20.5862549927    6.8620849976    0.0000000000    0.0000000000   -0.0000000378    0.0000012912    0.0000013473
 29   13.7241699952   24.0172984364   10.2931284412    0.0000000000    0.0000000000    0.0000000210    0.0002301154    0.0002299974
 29    3.4310434437    0.0000000000    3.4310434437    0.0000000000    0.0000000000    0.0001267215   -0.0000120236    0.0001119563
 29    3.4310434437    3.4310434437    6.8620849976    0.0000000000    0.0000000000    0.0000046719    0.0000052600    0.0000085981
 29   17.1552134388   20.5862549927   10.2931284412    0.0000000000    0.0000000000   -0.0000048933    0.0000084752    0.0000051505
 29    3.4310434437   10.2931284412   13.7241699952    0.0000000000    0.0000000000   -0.0001236697    0.0001096779   -0.0000114242
 29    6.8620849976    0.0000000000    6.8620849976    0.0000000000    0.0000000000    0.0000012494    0.0000007291    0.0000001641
 29   20.5862549927   17.1552134388   10.2931284412    0.0000000000    0.0000000000   -0.0000001499    0.0000004954    0.0000004834
 29   20.5862549927   20.5862549927   13.7241699952    0.0000000000    0.0000000000   -0.0000011740    0.0000002404    0.0000007464
 29   20.5862549927   24.0172984364   17.1552134388    0.0000000000    0.0000000000    0.0000000554    0.0000004468    0.0000005072
 29   10.2931284412    0.0000000000   10.2931284412    0.0000000000    0.0000000000    0.0001236959   -0.0000114179    0.0001097345
 29   10.2931284412    3.4310434437   13.7241699952    0.0000000000    0.0000000000   -0.0001266884    0.0001119132   -0.0000120037
 29   24.0172984364   20.5862549927   17.1552134388    0.0000000000    0.0000000000   -0.0000046782    0.0000084995    0.0000052357
 29   10.2931284412   10.2931284412   20.5862549927    0.0000000000    0.0000000000    0.0000048692    0.0000051408    0.0000085300
 29    3.4310434437    3.4310434437    0.0000000000    0.0000000000    0.0000000000    0.0001266973    0.0001119131   -0.0000120144
 29    3.4310434437    6.8620849976    3.4310434437    0.0000000000    0.0000000000    0.0000046867    0.0000085194    0.0000052356
 29    3.4310434437   10.2931284412    6.8620849976    0.0000000000    0.0000000000   -0.0000048778    0.0000051613    0.0000085544
 29    3.4310434437   13.7241699952   10.2931284412    0.0000000000    0.0000000000   -0.0001236945   -0.0000114349    0.0001097155
 29    6.8620849976    3.4310434437    3.4310434437    0.0000000000    0.0000000000    0.0000064068    0.0000036350    0.0000036171
 29    6.8620849976    6.8620849976    6.8620849976    0.0000000000    0.0000000000   -0.0000000755   -0.0000017122   -0.0000016958
 29    6.8620849976   10.2931284412   10.2931284412    0.0000000000    0.0000000000   -0.0000063613    0.0000036265    0.0000036020
 29    6.8620849976   13.7241699952   13.7241699952    0.0000000000    0.0000000000   -0.0000001106   -0.0000042542   -0.0000043113
 29   10.2931284412    3.4310434437    6.8620849976    0.0000000000    0.0000000000    0.0000015610   -0.0000012555    0.0000022398
 29   10.2931284412    6.8620849976   10.2931284412    0.0000000000    0.0000000000   -0.0000017304    0.0000022858   -0.0000011012
 29   10.2931284412   10.2931284412   13.7241699952    0.0000000000    0.0000000000    0.0000014098   -0.0000025199    0.0000015453
 29   10.2931284412   13.7241699952   17.1552134388    0.0000000000    0.0000000000   -0.0000012202    0.0000015793   -0.0000017079
 29   13.7241699952    3.4310434437   10.2931284412    0.0000000000    0.0000000000   -0.0000000279   -0.0000146647   -0.0000139322
 29   13.7241699952    6.8620849976   13.7241699952    0.0000000000    0.0000000000   -0.0000000762    0.0000082025   -0.0000041089
 29   13.7241699952   10.2931284412   17.1552134388    0.0000000000    0.0000000000   -0.0000000222   -0.0000034203   -0.0000031218
 29   13.7241699952   13.7241699952   20.5862549927    0.0000000000    0.0000000000    0.0000000343   -0.0000045001    0.0000085759
 29    6.8620849976    6.8620849976    0.0000000000    0.0000000000    0.0000000000    0.0000011609    0.0000002417    0.0000007443
 29    6.8620849976   10.2931284412    3.4310434437    0.0000000000    0.0000000000   -0.0000000623    0.0000004692    0.0000005187
 29    6.8620849976   13.7241699952    6.8620849976    0.0000000000    0.0000000000   -0.0000012603    0.0000007355    0.0000001416
 29    6.8620849976   17.1552134388   10.2931284412    0.0000000000    0.0000000000    0.0000001486    0.0000004820    0.0000004595
 29   10.2931284412    6.8620849976    3.4310434437    0.0000000000    0.0000000000    0.0000015471    0.0000022596   -0.0000012403
 29   10.2931284412   10.2931284412    6.8620849976    0.0000000000    0.0000000000   -0.0000017459   -0.0000011130    0.0000022620
 29   10.2931284412   13.7241699952   10.2931284412    0.0000000000    0.0000000000    0.0000013959    0.0000015228   -0.0000025331
 29   10.2931284412   17.1552134388   13.7241699952    0.0000000000    0.0000000000   -0.0000012407   -0.0000016989    0.0000015847
 29   13.7241699952    6.8620849976    6.8620849976    0.0000000000    0.0000000000    0.0000000239   -0.0000003985   -0.0000004116
 29   13.7241699952   10.2931284412   10.2931284412    0.0000000000    0.0000000000   -0.0000000307   -0.0000008443   -0.0000008573
 29   13.7241699952   13.7241699952   13.7241699952    0.0000000000    0.0000000000    0.0000000260   -0.0000052611   -0.0000052689
 29   13.7241699952   17.1552134388   17.1552134388    0.0000000000    0.0000000000    0.0000000806   -0.0000008854   -0.0000009013
 29   17.1552134388    6.8620849976   10.2931284412    0.0000000000    0.0000000000    0.0000017159    0.0000022767   -0.0000011250
 29   17.1552134388   10.2931284412   13.7241699952    0.0000000000    0.0000000000   -0.0000014222   -0.0000025149    0.0000015492
 29   17.1552134388   13.7241699952   17.1552134388    0.0000000000    0.0000000000    0.0000011984    0.0000015763   -0.0000017071
 29   17.1552134388   17.1552134388   20.5862549927    0.0000000000    0.0000000000   -0.0000015696   -0.0000012464    0.0000022124
 29   10.2931284412   10.2931284412    0.0000000000    0.0000000000    0.0000000000    0.0001236644    0.0001096879   -0.0000114257
 29   10.2931284412   13.7241699952    3.4310434437    0.0000000000    0.0000000000   -0.0001267108   -0.0000120107    0.0001119648
 29   10.2931284412   17.1552134388    6.8620849976    0.0000000000    0.0000000000   -0.0000046663    0.0000052509    0.0000085768
